"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","tribalRequest","fipsStateCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","lastIAFilingDate","lastRefresh","hash","id","latitude","longitude","declarationYear","declarationMonth"
"FM-5422-TX",5422,"TX","FM","2021-12-15T00:00:00.000Z",2022,"Fire","NORTH 207 FIRE",0,0,1,1,"2021-12-15T00:00:00.000Z","2021-12-19T00:00:00.000Z","",0,48,65,99065,"Carson (County)",21127,"","2023-05-22T03:41:22.800Z","71f984d2df50843648eaad8567f57323f17b2b14","38ede7ba-2566-4d88-af2d-4e1de7870e5e",35.4578717,-101.4339148,2021,12
"FM-5421-OK",5421,"OK","FM","2021-12-15T00:00:00.000Z",2022,"Fire","COBB FIRE",0,0,1,1,"2021-12-15T00:00:00.000Z","","",0,40,139,99139,"Texas (County)",21126,"","2023-05-22T03:41:22.800Z","b2176c8e22009c8200d76f6c0ee27cb516dcadf4","22443717-7b60-47f3-aff7-d59d827349ae",36.8301318,-101.4339148,2021,12
"FM-5420-TX",5420,"TX","FM","2021-12-10T00:00:00.000Z",2022,"Fire","COUNTY LINE FIRE",0,0,1,1,"2021-12-10T00:00:00.000Z","2021-12-12T00:00:00.000Z","",0,48,485,99485,"Wichita (County)",21124,"","2023-05-22T03:41:22.800Z","4e93a718df347f88742bc758856ff92d0406750e","b924b909-4e99-4fd8-b991-99e8efa7df8c",33.9309651,-98.7481167,2021,12
"FM-5419-CA",5419,"CA","FM","2021-10-13T00:00:00.000Z",2022,"Fire","ALISAL FIRE",0,0,1,1,"2021-10-12T00:00:00.000Z","2021-11-17T00:00:00.000Z","",0,6,83,99083,"Santa Barbara (County)",21115,"","2023-05-22T03:41:22.800Z","4e01ca291f1cf8844ed435608c4245e84b5d1608","2968a036-21c4-454f-b304-0b1072b5c4b5",34.4208305,-119.6981901,2021,10
"FM-5418-SD",5418,"SD","FM","2021-10-04T00:00:00.000Z",2022,"Fire","AUBURN FIRE",0,0,1,1,"2021-10-04T00:00:00.000Z","2021-10-10T00:00:00.000Z","",0,46,103,99103,"Pennington (County)",21113,"","2023-05-22T03:41:22.800Z","0ca8e867456ada1988793b6b02e1d52ecc742848","2a7117ae-5e64-4488-b09e-7a67ba6640b4",43.8901111,-102.2547919,2021,10
"FM-5417-CA",5417,"CA","FM","2021-09-23T00:00:00.000Z",2021,"Fire","FAWN FIRE",0,0,1,1,"2021-09-23T00:00:00.000Z","2021-09-28T00:00:00.000Z","",0,6,89,99089,"Shasta (County)",21107,"","2023-05-22T03:41:22.800Z","038fff61cf185019e9c02cf226d348aac6129131","eb42eb50-3338-4546-a0fe-7c00b35e3fb7",40.7908864,-121.8474493,2021,9
"FM-5416-CA",5416,"CA","FM","2021-08-25T00:00:00.000Z",2021,"Fire","FRENCH FIRE",0,0,1,1,"2021-08-24T00:00:00.000Z","2021-09-06T00:00:00.000Z","",0,6,29,99029,"Kern (County)",21088,"","2023-05-22T03:41:22.800Z","d8af4a5732943510c8a586712071de2ebbd6ec91","a4e843e2-98b7-4319-9637-da8d7becbb48",35.4937274,-118.8596804,2021,8
"FM-5415-WA",5415,"WA","FM","2021-08-19T00:00:00.000Z",2021,"Fire","SCHNEIDER SPRINGS FIRE",0,0,1,1,"2021-08-19T00:00:00.000Z","2021-09-27T00:00:00.000Z","",0,53,77,99077,"Yakima (County)",21080,"","2023-05-22T03:41:22.800Z","043927ef407ef17f967b1d41a24e6b0efcf20682","a18a9220-2789-4751-b89e-e830df6e3c81",46.543606,-120.7558292,2021,8
"FM-5414-WA",5414,"WA","FM","2021-08-18T00:00:00.000Z",2021,"Fire","TWENTYFIVE MILE FIRE",0,0,1,1,"2021-08-17T00:00:00.000Z","2021-09-13T00:00:00.000Z","",0,53,7,99007,"Chelan (County)",21075,"","2023-05-22T03:41:22.800Z","e479077b8a0a23fd1f2c2d50b5d00caff26e41d3","32e15f33-0546-4645-8837-890548a0fb3d",47.9445331,-120.6749068,2021,8
"FM-5413-CA",5413,"CA","FM","2021-08-17T00:00:00.000Z",2021,"Fire","CALDOR FIRE",0,0,1,1,"2021-08-14T00:00:00.000Z","","",0,6,17,99017,"El Dorado (County)",21073,"","2023-05-22T03:41:22.800Z","6766ff8f644b233ba059a55454d5af9c2cb90c98","975448f7-1bfa-4153-b90a-dda32de7bb6a",38.7426376,-120.4357631,2021,8
"FM-5412-CA",5412,"CA","FM","2021-08-17T00:00:00.000Z",2021,"Fire","MONUMENT FIRE",0,0,1,1,"2021-08-17T00:00:00.000Z","","",0,6,105,99105,"Trinity (County)",21072,"","2023-05-22T03:41:22.800Z","a8ec678ab37bd6a3fbff10def614a49a01ead5fa","1e7d5caa-8b86-472a-9458-1522cc522f96",40.6329485,-123.0622553,2021,8
"FM-5411-WA",5411,"WA","FM","2021-08-16T00:00:00.000Z",2021,"Fire","FORD CORKSCREW FIRE",0,0,1,1,"2021-08-16T00:00:00.000Z","2021-08-29T00:00:00.000Z","",0,53,65,99065,"Stevens (County)",21071,"","2023-05-22T03:41:22.800Z","4df12afccbff4e0e1661453feae1ccc198d92fd5","f5d360a0-5f3f-47e6-8d73-24f024495a5c",48.4558249,-117.9059909,2021,8
"FM-5410-WA",5410,"WA","FM","2021-08-16T00:00:00.000Z",2021,"Fire","MUCKAMUCK FIRE",0,0,1,1,"2021-08-15T00:00:00.000Z","2021-09-01T00:00:00.000Z","",0,53,47,99047,"Okanogan (County)",21070,"","2023-05-22T03:41:22.800Z","cb05d618b23f4cf384af2ac39d0397365cd1cf9b","107873b0-b126-4890-8820-87e383e65cae",48.5896831,-119.6522139,2021,8
"FM-5409-OR",5409,"OR","FM","2021-08-16T00:00:00.000Z",2021,"Fire","PATTON MEADOW FIRE",0,0,1,1,"2021-08-15T00:00:00.000Z","2021-08-31T00:00:00.000Z","",0,41,37,99037,"Lake (County)",21069,"","2023-05-22T03:41:22.800Z","5ca9ac54870f1308e62ac08ae40a6e6673e03a0a","ba6b433a-5f50-406e-b0b3-e95e02fb65af",42.6986344,-120.565768,2021,8
"FM-5408-UT",5408,"UT","FM","2021-08-14T00:00:00.000Z",2021,"Fire","PARLEYS CANYON FIRE",0,0,1,1,"2021-08-14T00:00:00.000Z","2021-08-18T00:00:00.000Z","",0,49,35,99035,"Salt Lake (County)",21067,"","2023-05-22T03:41:22.800Z","a86df80972f98c23c50d15164193e0dc5fd43f76","296f0485-026e-4f88-8120-b880ad7a0d13",40.6259352,-112.0086845,2021,8
"FM-5408-UT",5408,"UT","FM","2021-08-14T00:00:00.000Z",2021,"Fire","PARLEYS CANYON FIRE",0,0,1,1,"2021-08-14T00:00:00.000Z","2021-08-18T00:00:00.000Z","",0,49,43,99043,"Summit (County)",21067,"","2023-05-22T03:41:22.800Z","37876ab6a5fe8e1c8811a32984dbf5b9e4f6505f","bc7b13fa-ae94-4f17-bd55-2cad43e19b3f",40.8297566,-110.9983515,2021,8
"FM-5407-ID",5407,"ID","FM","2021-08-13T00:00:00.000Z",2021,"Fire","BEDROCK FIRE",0,0,1,1,"2021-08-12T00:00:00.000Z","2021-08-17T00:00:00.000Z","",0,16,0,57340,"Nez Perce Indian Reservation",21065,"","2023-05-22T03:41:22.800Z","853ef57eccb3c2f73216319af49872d6cd77f466","f081cbf4-240f-4911-81f0-6cc889494382",46.2915578,-116.3759765,2021,8
"FM-5407-ID",5407,"ID","FM","2021-08-13T00:00:00.000Z",2021,"Fire","BEDROCK FIRE",0,0,1,1,"2021-08-12T00:00:00.000Z","2021-08-17T00:00:00.000Z","",0,16,69,99069,"Nez Perce (County)",21065,"","2023-05-22T03:41:22.800Z","954a2f0bd39e551291fc795075f2fbf7f2b6a3a5","0f14a74a-a7cb-487c-8a8e-8eca3e0a5e72",46.4181814,-116.622876,2021,8
"FM-5406-MT",5406,"MT","FM","2021-08-10T00:00:00.000Z",2021,"Fire","RICHARD SPRING FIRE",0,0,1,1,"2021-08-10T00:00:00.000Z","","",0,30,87,99087,"Rosebud (County)",21064,"","2023-05-22T03:41:22.800Z","665178a58612797459371c5042e2a0f0ab2bb0b9","6b583c02-5442-4a11-ac9c-0eac6b2f6593",46.3904836,-106.5944313,2021,8
"FM-5405-CA",5405,"CA","FM","2021-08-05T00:00:00.000Z",2021,"Fire","RIVER FIRE",0,0,1,1,"2021-08-04T00:00:00.000Z","","",0,6,61,99061,"Placer (County)",21063,"","2023-05-22T03:41:22.800Z","5c1e848413e439b3eae0ef4e4e7c396aa2c6c8f9","8113a8ba-dcc6-41ec-9cdf-46a62e5d32d4",39.0915751,-120.8039474,2021,8
"FM-5404-HI",5404,"HI","FM","2021-08-01T00:00:00.000Z",2021,"Fire","MANA ROAD FIRE",0,0,1,1,"2021-08-01T00:00:00.000Z","2021-08-03T00:00:00.000Z","",0,15,1,99001,"Hawaii (County)",21061,"","2023-05-22T03:41:22.800Z","8a7114bd28ce6fcc00d5fa23c17f3fa0a4e65ab0","11a33d20-1b74-44ec-8de8-f57f58aad435",19.5429151,-155.6658568,2021,8
"FM-5403-MT",5403,"MT","FM","2021-07-28T00:00:00.000Z",2021,"Fire","PF FIRE",0,0,1,1,"2021-07-28T00:00:00.000Z","2021-07-31T00:00:00.000Z","",0,30,0,18325,"Crow Indian Reservation",21060,"","2023-05-22T03:41:22.800Z","55d7a3e4ab186acb5b764c6a19c745fc44f3e4de","a5d43977-054d-454d-9dc2-871f10717d78",45.383294,-107.8339962,2021,7
"FM-5403-MT",5403,"MT","FM","2021-07-28T00:00:00.000Z",2021,"Fire","PF FIRE",0,0,1,1,"2021-07-28T00:00:00.000Z","2021-07-31T00:00:00.000Z","",0,30,3,99003,"Big Horn (County)",21060,"","2023-05-22T03:41:22.800Z","27566e0514586e2288ea455f1bc6b10cd9b86111","c31b48cc-065a-4469-b047-92b1d267c7e9",45.3496574,-107.2715769,2021,7
"FM-5402-NV",5402,"NV","FM","2021-07-22T00:00:00.000Z",2021,"Fire","TAMARACK FIRE",0,0,1,1,"2021-07-22T00:00:00.000Z","","",0,32,5,99005,"Douglas (County)",21059,"","2023-05-22T03:41:22.800Z","8bb845673614b61d3f57f155278fe35662580af7","2f842e45-db14-4394-8ae8-ee526e7cb985",38.9265035,-119.6499162,2021,7
"FM-5401-WA",5401,"WA","FM","2021-07-20T00:00:00.000Z",2021,"Fire","CEDAR CREEK FIRE",0,0,1,1,"2021-07-19T00:00:00.000Z","2021-08-22T00:00:00.000Z","",0,53,47,99047,"Okanogan (County)",21058,"","2023-05-22T03:41:22.800Z","2c6e970d8bc83eb32e18f8424e86dab3c169697b","9984c3a2-706d-4217-a959-27bd49c0652d",48.5896831,-119.6522139,2021,7
"FM-5400-CA",5400,"CA","FM","2021-07-20T00:00:00.000Z",2021,"Fire","DIXIE FIRE",0,0,1,1,"2021-07-20T00:00:00.000Z","","",0,6,35,99035,"Lassen (County)",21056,"","2023-05-22T03:41:22.800Z","175e3d36455f30551c5b7686a6b4038c593f0397","be466c80-b70f-4973-88bf-7b37d69a5d7a",40.5394389,-120.7120023,2021,7
"FM-5400-CA",5400,"CA","FM","2021-07-20T00:00:00.000Z",2021,"Fire","DIXIE FIRE",0,0,1,1,"2021-07-20T00:00:00.000Z","","",0,6,63,99063,"Plumas (County)",21056,"","2023-05-22T03:41:22.800Z","897f7eb79604f9b1e7f414b9debad4ff126f9397","9283a085-2a5c-4037-8e88-2d74015f8694",39.9926832,-120.8039474,2021,7
"FM-5399-MT",5399,"MT","FM","2021-07-17T00:00:00.000Z",2021,"Fire","BUFFALO WILDFIRE",0,0,1,1,"2021-07-16T00:00:00.000Z","","",0,30,111,99111,"Yellowstone (County)",21055,"","2023-05-22T03:41:22.800Z","3299e529cad99c7cff0b4934ea48e6ecfc35e1d3","04a670d4-7356-421e-a04e-d54e60a10537",45.7856577,-108.4343805,2021,7
"FM-5398-WA",5398,"WA","FM","2021-07-14T00:00:00.000Z",2021,"Fire","RED APPLE FIRE",0,0,1,1,"2021-07-13T00:00:00.000Z","2021-07-20T00:00:00.000Z","",0,53,7,99007,"Chelan (County)",21054,"","2023-05-22T03:41:22.800Z","0ff4e0ad2c26c3eaa8e051364240143c47c7fdc9","8ba2aaf9-80e7-4ee0-a85b-b671266f66b0",47.9445331,-120.6749068,2021,7
"FM-5397-WA",5397,"WA","FM","2021-07-13T00:00:00.000Z",2021,"Fire","CHUWEAH CREEK FIRE",0,0,1,1,"2021-07-12T00:00:00.000Z","2021-07-26T00:00:00.000Z","",0,53,0,14240,"Colville Indian Reservation",21052,"","2023-05-22T03:41:22.800Z","7d3429436818bec4eda12849316d4a28cb0379f7","bc139c61-956e-4479-983d-8173fdee7250",48.1998801,-118.8678004,2021,7
"FM-5396-OR",5396,"OR","FM","2021-07-10T00:00:00.000Z",2021,"Fire","BOOTLEG FIRE",0,0,1,1,"2021-07-10T00:00:00.000Z","2021-08-15T00:00:00.000Z","",0,41,35,99035,"Klamath (County)",21053,"","2023-05-22T03:41:22.800Z","9054d6faf6ec7d7efea1979e0b1db1a47003440e","9c223822-8f7d-4a36-9b02-0166c12c4b08",42.6952767,-121.6142133,2021,7
"FM-5396-OR",5396,"OR","FM","2021-07-10T00:00:00.000Z",2021,"Fire","BOOTLEG FIRE",0,0,1,1,"2021-07-10T00:00:00.000Z","2021-08-15T00:00:00.000Z","",0,41,37,99037,"Lake (County)",21053,"","2023-05-22T03:41:22.800Z","50ce3d22f0399ba25d0491aafa41a4d548905517","3b3139f3-ba50-457d-bab4-0df6b26b81f1",42.6986344,-120.565768,2021,7
"FM-5395-WA",5395,"WA","FM","2021-07-06T00:00:00.000Z",2021,"Fire","ANDRUS FIRE",0,0,1,1,"2021-07-05T00:00:00.000Z","2021-07-11T00:00:00.000Z","",0,53,63,99063,"Spokane (County)",21050,"","2023-05-22T03:41:22.800Z","78fd58344175ba06ed293e59ef88dfa99807529a","702d0659-fe8c-4098-bb40-c9087d72ffc3",47.5909399,-117.2776573,2021,7
"FM-5394-OR",5394,"OR","FM","2021-06-30T00:00:00.000Z",2021,"Fire","0419 FIRE",0,0,1,1,"2021-06-29T00:00:00.000Z","2021-06-30T00:00:00.000Z","",0,41,17,99017,"Deschutes (County)",21048,"","2023-05-22T03:41:22.800Z","80e220b218e4d4c81a44a772ba17a8ce1613db0f","5c07bc4b-bf63-4ed5-8847-c83d12cdf9e1",43.83251,-121.2616541,2021,6
"FM-5393-CA",5393,"CA","FM","2021-06-29T00:00:00.000Z",2021,"Fire","LAVA FIRE",0,0,1,1,"2021-06-24T00:00:00.000Z","2021-07-06T00:00:00.000Z","",0,6,93,99093,"Siskiyou (County)",21047,"","2023-05-22T03:41:22.800Z","9b2a17fc5114a279200637f99ada991e7ba685cf","7ff6879b-daed-4f38-973f-d63ffd2171e3",41.7743261,-122.5770126,2021,6
"FM-5392-MT",5392,"MT","FM","2021-06-16T00:00:00.000Z",2021,"Fire","ROBERTSON DRAW FIRE",0,0,1,1,"2021-06-15T00:00:00.000Z","2021-06-20T00:00:00.000Z","",0,30,9,99009,"Carbon (County)",21045,"","2023-05-22T03:41:22.800Z","5d51aa6173ac4993543ab9131c032cd9fd991e56","2fcf82d4-ba86-4c78-9e9a-81e007a3381a",45.2820195,-109.100255,2021,6
"FM-5391-UT",5391,"UT","FM","2021-06-10T00:00:00.000Z",2021,"Fire","PACK CREEK FIRE",0,0,1,1,"2021-06-10T00:00:00.000Z","2021-06-26T00:00:00.000Z","",0,49,37,99037,"San Juan (County)",21044,"","2023-05-22T03:41:22.800Z","5136b94c5adeb68101bea72818f29117f9a9e03b","fef71538-5d2d-49a9-a4c7-66bebdabd58e",37.4634157,-109.7591675,2021,6
"FM-5390-NV",5390,"NV","FM","2021-06-09T00:00:00.000Z",2021,"Fire","JACKS VALLEY FIRE",0,0,1,1,"2021-06-09T00:00:00.000Z","","",0,32,5,99005,"Douglas (County)",21043,"","2023-05-22T03:41:22.800Z","48a46172aabe49936bf8cce343f6b67e2ef48cdf","05bc9cd3-a8af-4e2c-a0ca-a128c54ab82d",38.9265035,-119.6499162,2021,6
"FM-5388-UT",5388,"UT","FM","2021-06-05T00:00:00.000Z",2021,"Fire","MAMMOTH FIRE",0,0,1,1,"2021-06-05T00:00:00.000Z","2021-06-13T00:00:00.000Z","",0,49,17,99017,"Garfield (County)",21042,"","2023-05-22T03:41:22.800Z","5fe6db92c6b30bc1d9a2d9da3dd95def95d5b97c","98be8c83-40d2-40fc-a807-9de756116209",37.8400344,-111.2845025,2021,6
"FM-5387-AZ",5387,"AZ","FM","2021-05-27T00:00:00.000Z",2021,"Fire","SPUR FIRE",0,0,1,1,"2021-05-27T00:00:00.000Z","","",0,4,25,99025,"Yavapai (County)",21040,"","2023-05-22T03:41:22.800Z","5e51afa008bff87565f59428e0b6da42b9e8e33d","9c27f7d9-cc48-410a-ac54-af03ca3c7928",34.6463981,-112.4291464,2021,5
"FM-5386-NM",5386,"NM","FM","2021-04-27T00:00:00.000Z",2021,"Fire","THREE RIVERS FIRE",0,0,1,1,"2021-04-26T00:00:00.000Z","","",0,35,27,99027,"Lincoln (County)",21035,"","2023-05-22T03:41:22.800Z","f012f33d5224f6963e022465b97289556f6d03fd","66c6747f-dd92-439a-b643-a978dce8f2cd",33.8853309,-105.4068079,2021,4
"FM-5385-AZ",5385,"AZ","FM","2021-04-08T00:00:00.000Z",2021,"Fire","MARGO FIRE",0,0,1,1,"2021-04-08T00:00:00.000Z","","",0,4,21,99021,"Pinal (County)",21028,"","2023-05-22T03:41:22.800Z","c8f6d8671fc7109f9bbcd18ee60396c2471c3267","8ea4c59c-82d3-43a1-a4d1-e4d33d2b02a5",32.8162061,-111.2845025,2021,4
"FM-5384-SD",5384,"SD","FM","2021-03-29T00:00:00.000Z",2021,"Fire","SCHROEDER FIRE",0,0,1,1,"2021-03-29T00:00:00.000Z","2021-04-04T00:00:00.000Z","",0,46,103,99103,"Pennington (County)",21022,"","2023-05-22T03:41:22.800Z","b5ec13e873809b9b671854b7cb9c893502a726f8","8b0d3509-1078-4134-b0fc-073fead80b09",43.8901111,-102.2547919,2021,3
"FM-5383-CA",5383,"CA","FM","2020-12-03T00:00:00.000Z",2021,"Fire","BOND FIRE",0,0,1,1,"2020-12-03T00:00:00.000Z","","",0,6,59,99059,"Orange (County)",20326,"","2023-05-22T03:41:22.800Z","a45aceb22913ef434630efee495fb7b77a994cf5","e80c79df-f1f3-4968-8606-e51f1a9d416a",33.7174708,-117.8311428,2020,12
"FM-5382-NV",5382,"NV","FM","2020-11-17T00:00:00.000Z",2021,"Fire","PINEHAVEN FIRE",0,0,1,1,"2020-11-17T00:00:00.000Z","2020-11-18T00:00:00.000Z","",0,32,31,99031,"Washoe (County)",20323,"","2023-05-22T03:41:22.800Z","55bf5ce45bd491951f846653cee0c5095ddea2f8","19a246a6-be70-455a-9b74-100f75a7fdd5",40.5608387,-119.6035495,2020,11
"FM-5381-CA",5381,"CA","FM","2020-10-26T00:00:00.000Z",2021,"Fire","BLUE RIDGE FIRE",0,0,1,1,"2020-10-26T00:00:00.000Z","","",0,6,59,99059,"Orange (County)",20317,"","2023-05-22T03:41:22.800Z","2087e58afc716adba6dc3d0f31b5abd16823dd5a","59532f04-6929-4749-bae7-e8988881356d",33.7174708,-117.8311428,2020,10
"FM-5381-CA",5381,"CA","FM","2020-10-26T00:00:00.000Z",2021,"Fire","BLUE RIDGE FIRE",0,0,1,1,"2020-10-26T00:00:00.000Z","","",0,6,65,99065,"Riverside (County)",20317,"","2023-05-22T03:41:22.800Z","4f656e6c9524a66997d9db3c4958e2c88bb5a4ca","2a65f8b5-aeb4-428c-9661-fa8143933fa3",33.9704979,-117.4810933,2020,10
"FM-5381-CA",5381,"CA","FM","2020-10-26T00:00:00.000Z",2021,"Fire","BLUE RIDGE FIRE",0,0,1,1,"2020-10-26T00:00:00.000Z","","",0,6,71,99071,"San Bernardino (County)",20317,"","2023-05-22T03:41:22.800Z","382f3bfd1957f2501e246fcee5b11f5da3925c83","3c7206fb-74f4-434e-af91-8407de4fd6b8",33.9828844,-117.7093319,2020,10
"FM-5380-CA",5380,"CA","FM","2020-10-26T00:00:00.000Z",2021,"Fire","SILVERADO FIRE",0,0,1,1,"2020-10-26T00:00:00.000Z","","",0,6,59,99059,"Orange (County)",20316,"","2023-05-22T03:41:22.800Z","9b1088589054f2c2c23280cf7cf68c4a85196bf1","9b621551-9426-4850-ae84-a46e92e27965",33.7174708,-117.8311428,2020,10
"FM-5379-CO",5379,"CO","FM","2020-10-17T00:00:00.000Z",2021,"Fire","CALWOOD FIRE",0,0,1,1,"2020-10-17T00:00:00.000Z","2020-10-24T00:00:00.000Z","",0,8,13,99013,"Boulder (County)",20314,"","2023-05-22T03:41:22.800Z","f6fa3ec7349c164a17d20917e8bac72c13cdc31c","bdc973b3-d75e-46e9-9b65-a79c962d248a",40.1512114,-105.5005483,2020,10
"FM-5378-CO",5378,"CO","FM","2020-10-17T00:00:00.000Z",2021,"Fire","EAST TROUBLESOME FIRE",0,0,1,1,"2020-10-17T00:00:00.000Z","2020-11-05T00:00:00.000Z","",0,8,49,99049,"Grand (County)",20313,"","2023-05-22T03:41:22.800Z","e39b784135daa668929ff8cb2c4ed82ad520972e","b8ecf077-bd0a-4e6a-949f-a68e743c09c2",40.0727382,-106.0640179,2020,10
"FM-5377-CA",5377,"CA","FM","2020-09-28T00:00:00.000Z",2020,"Fire","ZOGG FIRE",0,0,1,1,"2020-09-28T00:00:00.000Z","","",0,6,89,99089,"Shasta (County)",20301,"","2023-05-22T03:41:22.800Z","8878a400018b80ec8365196b8d67dd3304ea5678","62aefaab-dc30-4502-b497-33f3d288346b",40.7908864,-121.8474493,2020,9
"FM-5376-CA",5376,"CA","FM","2020-09-27T00:00:00.000Z",2020,"Fire","GLASS FIRE",0,0,1,1,"2020-09-27T00:00:00.000Z","","",0,6,55,99055,"Napa (County)",20300,"","2023-05-22T03:41:22.800Z","9c1cdafb212e863ea844807d4847456f416cfd8b","1027db82-7fc4-4c52-8cd7-5f8dc7f1eb8e",38.5024689,-122.2653887,2020,9
"FM-5376-CA",5376,"CA","FM","2020-09-27T00:00:00.000Z",2020,"Fire","GLASS FIRE",0,0,1,1,"2020-09-27T00:00:00.000Z","","",0,6,97,99097,"Sonoma (County)",20300,"","2023-05-22T03:41:22.800Z","fce9e40ac29a3a018d0e497626987cac5c9950a1","95d2491f-8028-41c6-b961-a0f5424642fe",38.5779555,-122.9888319,2020,9
"FM-5375-WY",5375,"WY","FM","2020-09-26T00:00:00.000Z",2020,"Fire","MULLEN FIRE",0,0,1,1,"2020-09-25T00:00:00.000Z","2020-10-19T00:00:00.000Z","",0,56,1,99001,"Albany (County)",20299,"","2023-05-22T03:41:22.800Z","a49d499e649f559e6d49b585bdddef64feaa6fff","51fffcdf-8ed5-4a84-af04-e3d31a9ae929",41.638448,-105.5943388,2020,9
"FM-5375-WY",5375,"WY","FM","2020-09-26T00:00:00.000Z",2020,"Fire","MULLEN FIRE",0,0,1,1,"2020-09-25T00:00:00.000Z","2020-10-19T00:00:00.000Z","",0,56,7,99007,"Carbon (County)",20299,"","2023-05-22T03:41:22.800Z","96f91a8140090c072a5d0d5891714934bab6111a","b2be6af8-f21b-4cba-853c-ca3d88e66f62",41.6032207,-106.912251,2020,9
"FM-5374-CA",5374,"CA","FM","2020-09-13T00:00:00.000Z",2020,"Fire","BOBCAT FIRE",0,0,1,1,"2020-09-13T00:00:00.000Z","","",0,6,37,99037,"Los Angeles (County)",20289,"","2023-05-22T03:41:22.800Z","01ca8e62302901be8ab813d4884f131becd76fe8","21a8f9af-7a5f-4cd3-8a38-e51023ab9fc0",34.3871821,-118.1122679,2020,9
"FM-5373-CA",5373,"CA","FM","2020-09-13T00:00:00.000Z",2020,"Fire","SQF FIRE COMPLEX",0,0,1,1,"2020-09-13T00:00:00.000Z","","",0,6,107,99107,"Tulare (County)",20294,"","2023-05-22T03:41:22.800Z","e84abaa7c59c137454a86dfd65add2c168b72cda","22f1ad73-1e02-4fbe-96cb-0505bf79eed3",36.1341739,-118.8596804,2020,9
"FM-5372-OR",5372,"OR","FM","2020-09-12T00:00:00.000Z",2020,"Fire","BRATTAIN FIRE",0,0,1,1,"2020-09-12T00:00:00.000Z","2020-09-29T00:00:00.000Z","",0,41,37,99037,"Lake (County)",20290,"","2023-05-22T03:41:22.800Z","b802d2de844dd2090db6b1ed0720839ee8fd41b4","538a9e31-2c5e-42f8-b47c-0ea9b5ce667c",42.6986344,-120.565768,2020,9
"FM-5371-OR",5371,"OR","FM","2020-09-10T00:00:00.000Z",2020,"Fire","CHEHALEM MOUNTAIN BALD PEAK FIRE",0,0,1,1,"2020-09-08T00:00:00.000Z","2020-09-15T00:00:00.000Z","",0,41,67,99067,"Washington (County)",20286,"","2023-05-22T03:41:22.800Z","8fdaa9215dbec95a6741ce5b9202e5a59397577d","83e615bf-21a1-4a67-b318-f032d8049620",45.5469616,-123.1386021,2020,9
"FM-5371-OR",5371,"OR","FM","2020-09-10T00:00:00.000Z",2020,"Fire","CHEHALEM MOUNTAIN BALD PEAK FIRE",0,0,1,1,"2020-09-08T00:00:00.000Z","2020-09-15T00:00:00.000Z","",0,41,71,99071,"Yamhill (County)",20286,"","2023-05-22T03:41:22.800Z","076704fd833e52aed49b302b3af1d30d3560027a","3b208314-fc29-4034-b7a8-c9c4a6946d19",45.1771983,-123.2395303,2020,9
"FM-5370-OR",5370,"OR","FM","2020-09-10T00:00:00.000Z",2020,"Fire","CLAKAMAS COUNTY FIRE COMPLEX",0,0,1,1,"2020-09-08T00:00:00.000Z","2020-10-06T00:00:00.000Z","",0,41,5,99005,"Clackamas (County)",20284,"","2023-05-22T03:41:22.800Z","b7dc1a140098c6c3a60c6119b7cabb33a2e03d41","2ab42969-9c76-455b-8ce4-6db9e5d8c1d7",45.2023855,-122.1188945,2020,9
"FM-5369-OR",5369,"OR","FM","2020-09-10T00:00:00.000Z",2020,"Fire","SLATER FIRE",0,0,1,1,"2020-09-09T00:00:00.000Z","2020-11-03T00:00:00.000Z","",0,41,33,99033,"Josephine (County)",20285,"","2023-05-22T03:41:22.800Z","eb61f3f48676376fb4579ac0e51fbd8dec7d63a2","6a015def-c871-4b3a-9efe-c8d1f904aac8",42.3447572,-123.4568737,2020,9
"FM-5368-OR",5368,"OR","FM","2020-09-10T00:00:00.000Z",2020,"Fire","PIKE ROAD FIRE",0,0,1,1,"2020-09-08T00:00:00.000Z","2020-09-14T00:00:00.000Z","",0,41,57,99057,"Tillamook (County)",20283,"","2023-05-22T03:41:22.800Z","b1b7fb0156667545e03ec4beaaf0a77e7dccc9c3","f696e954-dddc-484c-899d-f4b59e685d93",45.5293478,-123.7052374,2020,9
"FM-5367-OR",5367,"OR","FM","2020-09-09T00:00:00.000Z",2020,"Fire","SOUTH OBENCHAIN FIRE",0,0,1,1,"2020-09-08T00:00:00.000Z","","",0,41,29,99029,"Jackson (County)",20281,"","2023-05-22T03:41:22.800Z","b6c13a93106d5ade4d25b64c6ee04d066b831b22","a580070c-a76b-43ba-822d-2591357399cc",42.334535,-122.7646577,2020,9
"FM-5366-OR",5366,"OR","FM","2020-09-09T00:00:00.000Z",2020,"Fire","RIVERSIDE FIRE",0,0,1,1,"2020-09-08T00:00:00.000Z","2020-10-15T00:00:00.000Z","",0,41,5,99005,"Clackamas (County)",20282,"","2023-05-22T03:41:22.800Z","f4916d77d9c40b5c183b2a3f1b62ed46a55c49ed","4bbb2c44-0665-4e71-9802-711e521c96a2",45.2023855,-122.1188945,2020,9
